@relation 'generators.SEAGenerator -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.089426,0.979025,0.744622,groupB
0.764186,0.365448,0.4383,groupB
0.585041,0.965357,0.495417,groupB
0.667561,0.766653,0.204762,groupB
0.689403,0.036765,0.626644,groupB
0.493414,0.721991,0.063868,groupB
0.274788,0.352573,0.121044,groupB
0.534662,0.066733,0.065262,groupA
0.846199,0.903525,0.380809,groupB
0.73142,0.550401,0.362134,groupB
0.739388,0.029613,0.187099,groupB
0.685657,0.407341,0.462183,groupB
0.033151,0.687734,0.454501,groupB
0.258585,0.173482,0.227536,groupA
0.028154,0.59118,0.586987,groupA
0.835843,0.123669,0.5908,groupA
0.186245,0.907724,0.821875,groupB
0.780115,0.980017,0.59196,groupB
0.449766,0.764247,0.661713,groupB
0.265757,0.331865,0.231808,groupA
0.168685,0.075296,0.676498,groupA
0.671505,0.412308,0.713184,groupB
0.471893,0.130667,0.522486,groupA
0.502624,0.333361,0.78579,groupB
0.787295,0.288794,0.172077,groupB
0.992203,0.812838,0.660006,groupB
0.828998,0.046896,0.282484,groupB
0.720557,0.420421,0.970799,groupB
0.23846,0.029309,0.203147,groupA
0.745793,0.697511,0.050258,groupB
0.7169,0.482948,0.760418,groupB
0.411573,0.660065,0.371117,groupB
0.690891,0.931778,0.959138,groupB
0.522716,0.932883,0.304374,groupB
0.059223,0.466028,0.989801,groupA
0.272118,0.498977,0.858135,groupB
0.258898,0.129044,0.284832,groupA
0.554745,0.249732,0.063417,groupB
0.327435,0.881986,0.503822,groupB
0.117925,0.967233,0.821862,groupA
0.120143,0.663322,0.42308,groupB
0.75017,0.303694,0.16452,groupB
0.571368,0.105646,0.477772,groupA
0.163374,0.33416,0.974589,groupA
0.633029,0.502601,0.355391,groupB
0.479065,0.322133,0.693964,groupA
0.003671,0.267993,0.312922,groupA
0.094497,0.868653,0.51713,groupB
0.342265,0.559775,0.97851,groupB
0.116366,0.246839,0.298107,groupA
0.307908,0.552676,0.595326,groupB
0.928139,0.807698,0.741787,groupA
0.969527,0.205605,0.699097,groupB
0.611397,0.143494,0.61984,groupB
0.484466,0.319644,0.811978,groupB
0.815819,0.303417,0.699881,groupB
0.289526,0.606213,0.578335,groupB
0.481345,0.707648,0.555087,groupB
0.484762,0.796687,0.061905,groupB
0.339699,0.390008,0.652465,groupB
0.033472,0.569502,0.946768,groupB
0.576918,0.627506,0.963977,groupB
0.630678,0.724054,0.855327,groupB
0.809316,0.420087,0.386184,groupB
0.149423,0.799024,0.912111,groupB
0.053276,0.785352,0.595472,groupB
0.193087,0.505993,0.096632,groupA
0.941759,0.832061,0.596566,groupB
0.323176,0.647089,0.529933,groupB
0.123979,0.185963,0.740683,groupA
0.873162,0.857741,0.443807,groupB
0.66373,0.012293,0.874867,groupA
0.225106,0.818748,0.661593,groupA
0.158711,0.734148,0.557171,groupB
0.953815,0.564451,0.405132,groupB
0.667033,0.758227,0.082141,groupB
0.529506,0.468403,0.93734,groupB
0.402228,0.651547,0.020511,groupB
0.7764,0.125032,0.077405,groupB
0.571279,0.875548,0.23346,groupB
0.052118,0.780559,0.427632,groupB
0.289911,0.29089,0.068543,groupA
0.950733,0.751332,0.162996,groupB
0.871852,0.582018,0.361507,groupB
0.991826,0.244463,0.927165,groupB
0.87776,0.196108,0.090255,groupB
0.380511,0.370341,0.47001,groupB
0.286353,0.046714,0.085317,groupA
0.035781,0.292959,0.421003,groupA
0.008867,0.554391,0.45799,groupA
0.127156,0.038015,0.169785,groupA
0.153263,0.867167,0.903332,groupB
0.213458,0.928356,0.753158,groupB
0.33618,0.237225,0.151964,groupA
0.238815,0.042207,0.634777,groupA
0.407666,0.955731,0.18484,groupB
0.745392,0.123234,0.586858,groupB
0.397221,0.726818,0.637981,groupB
0.631911,0.159327,0.227257,groupB
0.575587,0.931479,0.801846,groupB
0.544739,0.656471,0.958104,groupB
0.393927,0.642551,0.340845,groupA
0.666923,0.146098,0.275876,groupB
0.633855,0.044869,0.65438,groupA
0.467407,0.178454,0.500592,groupA
0.820492,0.835058,0.237103,groupB
0.246244,0.894685,0.020021,groupB
0.409408,0.132126,0.581618,groupA
0.27818,0.552369,0.379983,groupA
0.37637,0.085203,0.04474,groupA
0.661717,0.469533,0.192137,groupB
0.104705,0.420036,0.356865,groupA
0.6796,0.266781,0.135882,groupB
0.823262,0.072493,0.115703,groupB
0.413222,0.868406,0.34347,groupB
0.183796,0.881078,0.443252,groupB
0.633252,0.174595,0.701016,groupB
0.329275,0.160608,0.681971,groupA
0.234802,0.110152,0.012681,groupA
0.120702,0.559361,0.700901,groupA
0.760676,0.201618,0.461948,groupB
0.988128,0.646521,0.433557,groupA
0.322751,0.642958,0.434937,groupB
0.766198,0.017414,0.301651,groupB
0.431818,0.538567,0.146448,groupB
0.305327,0.851866,0.234563,groupB
0.534623,0.973687,0.043172,groupB
0.432769,0.050935,0.213529,groupA
0.497994,0.253907,0.777162,groupB
0.576678,0.97683,0.939274,groupB
0.183591,0.438034,0.419701,groupA
0.319047,0.715084,0.992494,groupB
0.685681,0.129089,0.814737,groupB
0.912661,0.1291,0.946388,groupB
0.105194,0.639183,0.302144,groupA
0.912787,0.733302,0.476911,groupB
0.796048,0.743826,0.730773,groupB
0.725178,0.773449,0.12034,groupB
0.333181,0.963128,0.481043,groupB
0.334763,0.61458,0.765421,groupB
0.829192,0.655766,0.583157,groupB
0.425516,0.882541,0.671617,groupB
0.947212,0.817483,0.973127,groupB
0.751882,0.489869,0.499956,groupB
0.423116,0.693101,0.121264,groupB
0.889904,0.919587,0.291875,groupA
0.200885,0.59698,0.306653,groupB
0.521248,0.3601,0.645587,groupB
0.937272,0.476979,0.596288,groupB
0.539862,0.02034,0.410686,groupA
0.707371,0.542945,0.487004,groupA
0.389459,0.295212,0.294977,groupA
0.662259,0.933283,0.792033,groupB
0.129321,0.204062,0.607767,groupA
0.348216,0.48971,0.649745,groupB
0.101076,0.17117,0.423835,groupA
0.968725,0.642689,0.994399,groupB
0.106846,0.420445,0.583743,groupA
0.32812,0.256053,0.282892,groupA
0.150084,0.92085,0.342338,groupB
0.354034,0.881297,0.26931,groupB
0.670287,0.785942,0.356439,groupB
0.861083,0.095479,0.472567,groupB
0.095749,0.504797,0.937386,groupA
0.869018,0.366393,0.788617,groupB
0.897974,0.489627,0.579598,groupB
0.837135,0.037256,0.971017,groupB
0.058771,0.993371,0.760937,groupB
0.035172,0.356623,0.20836,groupA
0.03421,0.826722,0.746011,groupB
0.264935,0.174856,0.114706,groupA
0.393858,0.253817,0.919274,groupA
0.254275,0.4482,0.629463,groupB
0.642951,0.380159,0.071245,groupB
0.649215,0.454795,0.143207,groupB
0.516995,0.84814,0.354658,groupB
0.686073,0.317864,0.223307,groupA
0.798194,0.003928,0.697608,groupA
0.872973,0.425522,0.244684,groupB
0.848764,0.288759,0.033248,groupB
0.379769,0.719929,0.649504,groupB
0.239888,0.417889,0.511892,groupA
0.789387,0.781991,0.440777,groupB
0.45236,0.840165,0.276538,groupA
0.003801,0.245379,0.285759,groupA
0.830888,0.609454,0.948944,groupB
0.059844,0.617683,0.015285,groupB
0.315981,0.47787,0.765245,groupB
0.171089,0.980676,0.590143,groupB
0.161988,0.025851,0.116708,groupA
0.82512,0.728199,0.695286,groupA
0.204543,0.463716,0.841358,groupA
0.114648,0.08997,0.575399,groupA
0.580231,0.64901,0.019354,groupB
0.381547,0.418897,0.848195,groupB
0.42463,0.619802,0.616905,groupB
0.265754,0.129263,0.044046,groupA
0.680752,0.373399,0.497432,groupB
0.02013,0.308035,0.013087,groupA
0.777845,0.789204,0.027478,groupB
0.229984,0.242452,0.460479,groupA
0.692577,0.791993,0.309401,groupB
0.730725,0.997078,0.620744,groupB
0.979263,0.988731,0.541979,groupB
0.274872,0.284049,0.860791,groupB
0.588635,0.144677,0.943392,groupB
0.28912,0.049359,0.567236,groupA
0.177889,0.350671,0.436126,groupA
0.935224,0.859529,0.173962,groupB
0.916591,0.166388,0.793933,groupB
0.832817,0.986558,0.722336,groupB
0.210449,0.427258,0.774862,groupA
0.831708,0.60542,0.572049,groupB
0.636609,0.206349,0.143139,groupB
0.943724,0.409151,0.599973,groupB
0.356009,0.714319,0.920703,groupB
0.578716,0.104859,0.731993,groupA
0.886647,0.865385,0.427826,groupA
0.345077,0.494764,0.481229,groupB
0.632156,0.127409,0.134046,groupB
0.443545,0.309797,0.098133,groupA
0.90262,0.554205,0.905957,groupB
0.975573,0.029168,0.724025,groupB
0.808208,0.518651,0.767015,groupB
0.600506,0.432433,0.716782,groupB
0.990722,0.615801,0.507236,groupB
0.622983,0.50934,0.845251,groupA
0.022145,0.411102,0.531768,groupA
0.707869,0.975728,0.99175,groupB
0.777183,0.741977,0.177004,groupB
0.720331,0.320419,0.034731,groupB
0.120058,0.812905,0.186292,groupB
0.605654,0.947765,0.715684,groupB
0.106826,0.368178,0.82442,groupA
0.863606,0.345197,0.921179,groupB
0.020702,0.96507,0.788177,groupB
0.090654,0.700806,0.067684,groupB
0.190565,0.034447,0.347379,groupA
0.189083,0.813653,0.818236,groupB
0.710039,0.017532,0.986693,groupB
0.547486,0.141378,0.469329,groupA
0.540291,0.588217,0.518609,groupB
0.825367,0.643461,0.046802,groupB
0.037369,0.094257,0.937615,groupA
0.197201,0.972441,0.45245,groupB
0.113197,0.786342,0.528313,groupB
0.139868,0.759743,0.752668,groupB
0.704194,0.804064,0.609605,groupB
0.538625,0.884812,0.139785,groupB
0.009913,0.775937,0.056796,groupB
0.655972,0.898514,0.479672,groupB
0.572099,0.637906,0.017849,groupB
0.28981,0.25687,0.862588,groupA
0.236947,0.024426,0.105007,groupA
0.091652,0.599602,0.460394,groupB
0.275602,0.625727,0.258826,groupB
0.555126,0.521011,0.55885,groupB
0.017779,0.199408,0.779201,groupA
0.537445,0.550611,0.541077,groupB
0.689837,0.237737,0.859435,groupB
0.726813,0.304634,0.297181,groupB
0.089843,0.910583,0.493007,groupB
0.957102,0.155019,0.067707,groupB
0.898961,0.542947,0.60651,groupB
0.639761,0.171541,0.860785,groupB
0.38993,0.010775,0.914129,groupA
0.877605,0.333834,0.154501,groupB
0.24085,0.669247,0.63335,groupB
0.009119,0.99936,0.292471,groupB
0.650048,0.672149,0.59972,groupB
0.787309,0.717887,0.076483,groupB
0.808174,0.357979,0.539961,groupB
0.145039,0.007096,0.542001,groupA
0.199373,0.811152,0.906252,groupB
0.641534,0.816206,0.157579,groupA
0.489937,0.926367,0.880457,groupB
0.227785,0.256982,0.44688,groupA
0.807037,0.727342,0.042743,groupB
0.283593,0.632713,0.340231,groupB
0.50082,0.922291,0.608788,groupB
0.085019,0.206002,0.720903,groupA
0.67382,0.350076,0.307651,groupB
0.124803,0.910141,0.554238,groupB
0.107736,0.709232,0.422524,groupB
0.905261,0.001725,0.079182,groupB
0.769421,0.078762,0.691729,groupB
0.235371,0.482302,0.270558,groupB
0.40689,0.790832,0.246131,groupA
0.786694,0.640496,0.196336,groupB
0.050705,0.382492,0.358946,groupA
0.021606,0.566082,0.003399,groupA
0.986719,0.884175,0.958196,groupB
0.518094,0.607774,0.628435,groupB
0.737888,0.62516,0.586129,groupB
0.892536,0.590044,0.576647,groupB
0.833108,0.181816,0.472958,groupB
0.747953,0.992423,0.823228,groupB
0.672063,0.759205,0.730947,groupB
0.036742,0.889562,0.314358,groupB
0.070809,0.37779,0.26195,groupA
0.375821,0.406551,0.744986,groupA
0.850739,0.8271,0.73692,groupB
0.472793,0.254759,0.860486,groupB
0.005719,0.44944,0.645436,groupA
0.918637,0.004637,0.734419,groupB
0.908255,0.604794,0.712112,groupB
0.529696,0.544464,0.535097,groupB
0.335569,0.828269,0.744391,groupB
0.012074,0.909922,0.957974,groupB
0.566482,0.175011,0.740439,groupB
0.540853,0.927359,0.255633,groupB
0.465645,0.997925,0.878185,groupB
0.524014,0.923748,0.047073,groupB
0.767813,0.927936,0.408403,groupB
0.761756,0.52224,0.383181,groupB
0.218751,0.143727,0.683993,groupA
0.819929,0.293521,0.330904,groupA
0.274056,0.132394,0.526694,groupA
0.875497,0.424987,0.004829,groupB
0.218377,0.754131,0.064853,groupB
0.047914,0.879665,0.889501,groupB
0.284553,0.22072,0.273255,groupA
0.244255,0.163882,0.27169,groupA
0.187133,0.918948,0.719035,groupB
0.331466,0.427429,0.641049,groupB
0.015768,0.674454,0.923286,groupA
0.665218,0.262761,0.423066,groupB
0.910768,0.972406,0.92762,groupB
0.0828,0.9887,0.879303,groupB
0.978133,0.536513,0.505353,groupA
0.456261,0.727644,0.032207,groupB
0.72621,0.423449,0.177905,groupB
0.305388,0.319838,0.332119,groupA
0.771801,0.208193,0.04546,groupB
0.439807,0.254291,0.089245,groupA
0.891879,0.270698,0.252658,groupB
0.439096,0.340429,0.572784,groupB
0.856485,0.181696,0.540238,groupB
0.814191,0.789825,0.629434,groupB
0.86161,0.615357,0.540579,groupB
0.641514,0.270593,0.801791,groupB
0.786996,0.543285,0.821843,groupB
0.05646,0.705092,0.348497,groupB
0.322498,0.394187,0.418553,groupA
0.184288,0.757718,0.884198,groupB
0.57097,0.529262,0.019137,groupB
0.234349,0.359565,0.697322,groupA
0.360989,0.333033,0.752697,groupA
0.092567,0.298455,0.486007,groupA
0.922214,0.683995,0.229139,groupB
0.314198,0.782954,0.289103,groupB
0.520985,0.262518,0.484766,groupB
0.154414,0.28242,0.050723,groupA
0.444327,0.54447,0.244174,groupA
0.93073,0.770582,0.607813,groupA
0.023685,0.495238,0.265045,groupA
0.786941,0.522293,0.702098,groupB
0.981403,0.536993,0.048839,groupB
0.368592,0.007375,0.286813,groupA
0.47691,0.392889,0.49583,groupB
0.946128,0.754531,0.38805,groupB
0.17153,0.42259,0.223571,groupA
0.235578,0.192213,0.005244,groupA
0.943115,0.777651,0.537798,groupB
0.713436,0.133443,0.300651,groupB
0.404834,0.166808,0.158091,groupA
0.061631,0.249508,0.977886,groupB
0.926056,0.788781,0.256143,groupB
0.457427,0.602746,0.841985,groupB
0.041169,0.260072,0.975158,groupA
0.220794,0.975629,0.30844,groupB
0.323135,0.846926,0.336115,groupA
0.551646,0.399026,0.863416,groupA
0.625793,0.991325,0.543849,groupB
0.567293,0.177578,0.137401,groupA
0.560292,0.856094,0.653241,groupB
0.698611,0.067852,0.201019,groupB
0.541455,0.925526,0.786768,groupB
0.729359,0.012956,0.592221,groupB
0.345146,0.810981,0.450608,groupB
0.555373,0.780071,0.460116,groupB
0.763769,0.285897,0.368648,groupA
0.383321,0.722707,0.398104,groupB
0.846153,0.846108,0.64652,groupB
0.841135,0.518853,0.782794,groupB
0.200458,0.257552,0.63539,groupB
0.104457,0.852545,0.516506,groupB
0.715174,0.092441,0.498547,groupB
0.616517,0.739599,0.852065,groupB
0.172585,0.563622,0.527821,groupB
0.67387,0.868124,0.044174,groupB
0.543087,0.731647,0.298245,groupB
0.314248,0.309632,0.451184,groupA
0.464491,0.399128,0.934266,groupB
0.423662,0.459423,0.56836,groupB
0.874337,0.449338,0.206685,groupB
0.14906,0.147144,0.49297,groupA
0.674768,0.809567,0.216089,groupB
0.284057,0.893241,0.263739,groupB
0.35041,0.299434,0.700003,groupB
0.192811,0.754803,0.961015,groupB
0.340678,0.474034,0.217447,groupB
0.409418,0.265486,0.825412,groupA
0.426267,0.350916,0.03743,groupB
0.039417,0.363704,0.74039,groupA
0.095654,0.186096,0.070702,groupA
0.40978,0.12036,0.229247,groupA
0.166566,0.586076,0.344591,groupB
0.14826,0.273987,0.85502,groupA
0.422419,0.933505,0.278214,groupA
0.396263,0.486912,0.735267,groupB
0.125543,0.373292,0.200976,groupA
0.609342,0.110958,0.341271,groupB
0.962639,0.675121,0.473362,groupB
0.909893,0.226618,0.210926,groupA
0.219514,0.598025,0.409174,groupB
0.857176,0.575066,0.466662,groupB
0.77576,0.734286,0.652283,groupB
0.785728,0.626396,0.035287,groupB
0.779792,0.699254,0.995705,groupB
0.331859,0.094564,0.505109,groupA
0.953045,0.194845,0.579644,groupB
0.597392,0.288006,0.603279,groupB
0.819784,0.539623,0.547411,groupB
0.977053,0.903965,0.998448,groupB
0.994531,0.067674,0.183761,groupB
0.31611,0.603687,0.910737,groupA
0.64577,0.200511,0.03684,groupB
0.928407,0.056713,0.716389,groupB
0.864565,0.021409,0.598471,groupB
0.538231,0.925236,0.266039,groupB
0.699796,0.522347,0.142869,groupB
0.609184,0.897279,0.159401,groupB
0.529604,0.631727,0.723766,groupB
0.213535,0.080193,0.805994,groupA
0.34628,0.940599,0.271421,groupB
0.456126,0.487379,0.874776,groupA
0.537558,0.850337,0.766534,groupB
0.422261,0.21215,0.945483,groupA
0.833879,0.949617,0.546121,groupB
0.571152,0.419865,0.452639,groupB
0.164357,0.432445,0.793431,groupA
0.873185,0.259886,0.966928,groupB
0.999116,0.263854,0.73067,groupB
0.070689,0.617398,0.378293,groupA
0.285849,0.563578,0.35474,groupB
0.451342,0.398228,0.748507,groupB
0.28229,0.459102,0.60775,groupA
0.798981,0.963336,0.901333,groupA
0.243594,0.813426,0.29612,groupB
0.146987,0.757239,0.793943,groupB
0.133567,0.937909,0.748971,groupB
0.31759,0.557191,0.387762,groupB
0.986661,0.713723,0.904196,groupB
0.912687,0.974391,0.69623,groupB
0.971557,0.462829,0.829744,groupA
0.789739,0.716435,0.798942,groupA
0.967579,0.840463,0.080986,groupB
0.58448,0.027672,0.437112,groupA
0.072895,0.077716,0.868814,groupA
0.068581,0.526655,0.725656,groupA
0.043937,0.899565,0.71723,groupB
0.673174,0.190581,0.276335,groupB
0.409264,0.949259,0.683327,groupB
0.179853,0.300309,0.954578,groupA
0.735403,0.320976,0.349816,groupB
0.086928,0.352378,0.755148,groupA
0.781154,0.821692,0.864081,groupB
0.576054,0.049361,0.673243,groupA
0.972114,0.594499,0.428917,groupB
0.241604,0.800221,0.655345,groupB
0.138529,0.308661,0.089273,groupB
0.332797,0.382239,0.886597,groupB
0.163861,0.603553,0.556227,groupB
0.394454,0.458655,0.79673,groupB
0.714361,0.926855,0.245022,groupB
0.567925,0.754793,0.332403,groupB
0.346825,0.589398,0.248647,groupA
0.800363,0.568034,0.792897,groupB
0.260115,0.505607,0.720779,groupB
0.181634,0.951225,0.493399,groupB
0.017782,0.890522,0.57205,groupB
0.625799,0.54511,0.343109,groupB
0.973913,0.630369,0.257278,groupB
0.850435,0.045155,0.215625,groupB
0.341184,0.033225,0.198603,groupA
0.706855,0.938768,0.128665,groupA
0.59478,0.953056,0.672662,groupA
0.538367,0.949015,0.898439,groupB
0.867453,0.103207,0.490361,groupB
0.737489,0.755557,0.773606,groupA
0.037507,0.260239,0.755106,groupA
0.522929,0.344591,0.318758,groupB
0.002023,0.096006,0.379209,groupA
0.407762,0.208692,0.781753,groupA
0.019509,0.946659,0.144688,groupB
0.64069,0.205329,0.429244,groupB
0.836269,0.36275,0.498298,groupB
0.257302,0.019799,0.583209,groupA
0.540067,0.191932,0.416858,groupB
0.641111,0.94535,0.115665,groupB
0.830076,0.535381,0.964615,groupB
0.494522,0.591207,0.316515,groupB
0.192395,0.485045,0.105882,groupA
0.860969,0.224181,0.047857,groupB
0.318729,0.89186,0.784992,groupB
0.980602,0.645155,0.29378,groupB
0.99082,0.825493,0.57589,groupB
0.989574,0.616296,0.692228,groupB
0.102266,0.927772,0.272813,groupB
0.758994,0.700535,0.088961,groupB
0.279745,0.74128,0.44825,groupB
0.2486,0.310592,0.998291,groupA
0.033579,0.607384,0.450789,groupA
0.494245,0.100072,0.253274,groupA
0.948088,0.30558,0.463685,groupB
0.544084,0.125005,0.60862,groupB
0.720604,0.019842,0.86607,groupB
0.581684,0.213734,0.986229,groupA
0.418092,0.357515,0.896945,groupB
0.918382,0.814439,0.982041,groupA
0.231641,0.851894,0.854155,groupB
0.414357,0.088734,0.917659,groupA
0.024471,0.724592,0.907046,groupB
0.216457,0.658295,0.046041,groupB
0.183731,0.572195,0.214323,groupB
0.802299,0.792738,0.019801,groupB
0.479768,0.112225,0.920988,groupB
0.231227,0.895961,0.810751,groupB
0.300452,0.61197,0.769901,groupB
0.086944,0.257166,0.6517,groupB
0.16725,0.531515,0.480968,groupA
0.581091,0.803384,0.351925,groupB
0.561705,0.198734,0.005713,groupB
0.383287,0.768259,0.722361,groupB
0.266953,0.351701,0.085274,groupA
0.243261,0.192979,0.214439,groupA
0.399534,0.191107,0.141533,groupA
0.20994,0.717126,0.871828,groupB
0.948298,0.827583,0.801581,groupB
0.482877,0.272849,0.251867,groupB
0.103219,0.062061,0.700742,groupA
0.68254,0.601773,0.628009,groupB
0.533312,0.893177,0.699684,groupB
0.019552,0.086071,0.311405,groupA
0.120251,0.639569,0.084616,groupB
0.385817,0.005354,0.482429,groupA
0.107235,0.148077,0.040573,groupA
0.720021,0.919284,0.744258,groupB
0.326301,0.85121,0.415196,groupA
0.99915,0.745166,0.29752,groupB
0.225399,0.888086,0.253938,groupA
0.126425,0.919156,0.162895,groupB
0.493643,0.300405,0.143622,groupB
0.010158,0.126261,0.032975,groupA
0.318781,0.225352,0.863646,groupA
0.382587,0.794019,0.032493,groupB
0.130209,0.261885,0.670089,groupA
0.249451,0.22016,0.365827,groupA
0.048332,0.38533,0.981989,groupA
0.924463,0.538578,0.850031,groupB
0.967072,0.606211,0.61865,groupB
0.140504,0.945647,0.838547,groupB
0.100841,0.084601,0.828781,groupA
0.909785,0.058032,0.786785,groupB
0.624993,0.207698,0.968343,groupB
0.166118,0.033182,0.956264,groupA
0.890292,0.053698,0.966956,groupB
0.188322,0.86257,0.615001,groupB
0.237584,0.75153,0.059511,groupB
0.072675,0.421836,0.468483,groupA
0.946545,0.656879,0.84007,groupB
0.503273,0.445448,0.552673,groupB
0.999886,0.215629,0.551927,groupB
0.292838,0.427765,0.512968,groupB
0.790246,0.711475,0.492093,groupB
0.07671,0.882852,0.81102,groupA
0.065,0.081122,0.777069,groupB
0.279062,0.968784,0.513679,groupA
0.14534,0.888173,0.523002,groupB
0.203846,0.721088,0.249447,groupA
0.847449,0.909389,0.051805,groupB
0.271439,0.959706,0.655229,groupB
0.001633,0.968265,0.848471,groupB
0.565709,0.540285,0.696874,groupB
0.391494,0.962747,0.439275,groupB
0.133176,0.647148,0.389008,groupA
0.362656,0.092826,0.383533,groupB
0.700321,0.157388,0.413407,groupB
0.923193,0.145764,0.072509,groupA
0.485019,0.454405,0.05158,groupB
0.290982,0.410782,0.539357,groupB
0.144476,0.292948,0.502171,groupA
0.268058,0.5621,0.511136,groupB
0.459698,0.88099,0.122861,groupA
0.866948,0.033165,0.323242,groupB
0.796793,0.480877,0.153286,groupB
0.352782,0.255981,0.051326,groupA
0.031997,0.075265,0.553235,groupA
0.916574,0.357765,0.767994,groupB
0.850012,0.920309,0.668879,groupB
0.229302,0.309265,0.451165,groupA
0.406597,0.983267,0.619743,groupB
0.334913,0.911285,0.514583,groupB
0.414448,0.00917,0.687697,groupA
0.800298,0.94281,0.998772,groupB
